PLAYER_NAME,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POS,fg_shrunk,ft_shrunk,z_PTS,z_REB,z_AST,z_STL,z_BLK,z_FG3M,z_FG%,z_FT%,z_TOV,fantasy_z_9cat,Rk,TEAM_ABBREVIATION ,3PA,3P%,2P,2PA,2P%,eFG%
Dario Šarić,203967,2020-21,0,1610612756,PHX,27,50,4,17.42,3.06,6.84,0.447,0.94,2.7,0.348,1.68,1.98,0.848,0.92,2.88,3.8,1.3,0.6,0.08,1.14,1.9,8.74,Forward-Center,0.459040296,0.752245661,-0.164383347,-0.033594718,-0.492959593,-0.201530016,-0.862204601,-0.176761284,-0.2490414,0.606035016,0.03406188,-1.540378063,,,,,,,,
Dario Šarić,203967,2022-23,0,0,TOT,29,57,12,14.14035088,2.228070175,4.859649123,0.458,0.789473684,2.01754386,0.391,1.105263158,1.333333333,0.829,0.929824561,2.701754386,3.631578947,1.298245614,0.350877193,0.122807018,0.964912281,1.736842105,6.350877193,Forward-Center,0.459777473,0.750545898,-0.52470258,-0.103006979,-0.493880791,-0.841833017,-0.75772988,-0.342902147,-0.097593006,0.238913403,0.244862039,-2.677872957,,,,,,,,
Dario Šarić,203967,2023-24,0,1610612744,GSW,30,64,9,17.15625,2.828125,6.0625,0.466,1.15625,3.078125,0.376,1.234375,1.453125,0.849,1.140625,3.28125,4.421875,2.25,0.484375,0.15625,1.21875,1.75,8.046875,Forward-Center,0.460214592,0.751293387,-0.268918061,0.222701921,0.005868817,-0.498712901,-0.676109006,0.061920978,-0.007789621,0.400359131,-0.060750667,-0.821429408,,,,,,,,
Dario Šarić,203967,2024-25,0,1610612743,DEN,31,16,4,13.125,1.3125,3.625,0.362,0.4375,1.625,0.269,0.4375,0.625,0.7,0.875,2.25,3.125,1.4375,0.4375,0.0625,0.9375,1.1875,3.5,Forward-Center,0.456440388,0.747855594,-0.954662011,-0.311786044,-0.420760744,-0.619192449,-0.904915065,-0.731387119,-0.783175969,-0.34214947,0.277865572,-4.7901633,,,,,,,,
Darius Bazley,1629647,2020-21,0,1610612760,OKC,21,55,55,31.16363636,4.963636364,12.54545455,0.396,1.509090909,5.2,0.29,2.272727273,3.236363636,0.702,0.927272727,6.272727273,7.2,1.8,0.527272727,0.454545455,2.218181818,1.090909091,13.70909091,Forward,0.452744941,0.745629754,0.585037746,1.367665295,-0.230418325,-0.388455861,0.051910275,0.451363135,-1.542382052,-0.822895464,-1.26403544,-1.792210691,,,,,,,,
Darius Bazley,1629647,2021-22,0,1610612760,OKC,22,69,53,27.88405797,3.971014493,9.405797101,0.422,1.15942029,3.898550725,0.297,1.695652174,2.463768116,0.688,1.028985507,5.289855072,6.31884058,1.405797101,0.84057971,1.014492754,1.304347826,0.985507246,10.79710145,Forward,0.456608634,0.745614799,0.145861574,1.004508395,-0.437407383,0.416815257,1.418516514,0.065420132,-0.748610861,-0.826125529,-0.163807782,0.875170318,,,,,,,,
Darius Bazley,1629647,2022-23,0,0,TOT,23,43,1,14.3255814,1.930232558,4.255813953,0.454,0.465116279,1.23255814,0.377,0.88372093,1.627906977,0.543,0.790697674,2.418604651,3.209302326,0.88372093,0.511627907,0.790697674,0.627906977,1.023255814,5.209302326,Forward,0.459624484,0.741975516,-0.69687095,-0.27704208,-0.711540464,-0.428666652,0.872322697,-0.70090612,-0.129023552,-1.612152583,0.650605926,-3.033273777,,,,,,,,
Kevon Harris,,2023-24,,,,26,2,0,3,1,1.5,0.667,0,,,0,0,,0,1,1,0.5,0,0,0.5,1.5,2,Guard,0.462924977,,-1.18088682,-1.187573552,-0.913025623,-1.74366823,-1.057452438,-1.214270308,0.549041779,,0.804601942,-5.94323325,500,ORL,0,,1,1.5,0.667,0.667
Darius Garland,1629636,2020-21,0,1610612739,CLE,21,54,50,33.14814815,6.703703704,14.85185185,0.451,1.944444444,4.925925926,0.395,2.074074074,2.444444444,0.848,0.425925926,1.962962963,2.388888889,6.092592593,1.222222222,0.111111111,3.037037037,2.037037037,17.42592593,Guard,0.458717639,0.753093655,1.145597939,-0.615163416,2.023547086,1.397724427,-0.786274887,0.9318772,-0.31532906,0.789188198,-2.249911613,2.321255874,,,,,,,,
Darius Garland,1629636,2021-22,0,1610612739,CLE,22,68,68,35.73529412,7.970588235,17.25,0.462,2.558823529,6.676470588,0.383,3.161764706,3.544117647,0.892,0.573529412,2.720588235,3.294117647,8.573529412,1.308823529,0.102941176,3.647058824,1.691176471,21.66176471,Guard,0.460178125,0.7579552,1.784432483,-0.242086692,3.326243686,1.620309735,-0.806214413,1.609987674,-0.015281524,1.839204488,-2.984358841,6.132236597,,,,,,,,
Darius Garland,1629636,2022-23,0,1610612739,CLE,23,69,69,35.46376812,7.565217391,16.36231884,0.462,2.449275362,5.971014493,0.41,4.014492754,4.652173913,0.863,0.405797101,2.275362319,2.68115942,7.797101449,1.231884058,0.130434783,2.884057971,2.144927536,21.5942029,Guard,0.460164227,0.758204341,1.774243045,-0.494708413,2.918554921,1.422557571,-0.739113572,1.489075746,-0.018136851,1.893015134,-2.065729584,6.179757997,,,,,,,,
Darius Garland,1629636,2023-24,0,1610612739,CLE,24,57,57,33.33333333,6.578947368,14.75438596,0.446,2.315789474,6.245614035,0.371,2.561403509,3.070175439,0.834,0.526315789,2.140350877,2.666666667,6.543859649,1.298245614,0.122807018,3.087719298,1.666666667,18.03508772,Guard,0.458081326,0.753402743,1.237469612,-0.500681389,2.260499537,1.593122057,-0.75772988,1.341742966,-0.446055556,0.85594641,-2.310931477,3.27338228,,,,,,,,
Darius Garland,1629636,2024-25,0,1610612739,CLE,25,75,75,30.68,7.386666667,15.65333333,0.472,2.826666667,7.053333333,0.401,2.986666667,3.4,0.878,0.626666667,2.226666667,2.853333333,6.746666667,1.213333333,0.146666667,2.52,1.906666667,20.58666667,Guard,0.461506443,0.75670205,1.622289918,-0.423749467,2.36698996,1.374877935,-0.699498069,1.905614985,0.257612985,1.568544006,-1.627415128,6.345267125,,,,,,,,
David Nwaba,1628021,2020-21,0,1610612745,HOU,28,30,9,22.63333333,3.533333333,7.266666667,0.486,0.566666667,2.1,0.27,1.566666667,2.266666667,0.691,1.333333333,2.6,3.933333333,1.033333333,1,0.7,0.566666667,2,9.2,Guard-Forward,0.461634417,0.74596217,-0.095007739,0.021356655,-0.632981603,0.826562126,0.650966138,-0.588821605,0.283904481,-0.751098777,0.724337352,0.439217028,,,,,,,,
David Nwaba,1628021,2021-22,0,1610612745,HOU,29,46,4,13.23913043,1.847826087,3.826086957,0.483,0.326086957,1.065217391,0.306,1.043478261,1.456521739,0.716,0.891304348,2.391304348,3.282608696,0.760869565,0.608695652,0.434782609,0.456521739,1.195652174,5.065217391,Guard-Forward,0.46071644,0.747535156,-0.718601342,-0.246829937,-0.77604757,-0.179180188,0.003677113,-0.854357372,0.095311872,-0.411358948,0.856948414,-2.230437957,,,,,,,,
Davion Mitchell,1630558,2021-22,0,1610612758,SAC,23,75,19,27.68,4.693333333,11.24,0.418,1.346666667,4.266666667,0.316,0.746666667,1.133333333,0.659,0.44,1.773333333,2.213333333,4.173333333,0.733333333,0.32,1.52,1.88,11.48,Guard,0.455633811,0.74647111,0.24885397,-0.687516057,1.015777564,0.141167364,-0.276461089,0.272090138,-0.948881961,-0.641175868,-0.423446282,-1.299592221,,,,,,,,
Davion Mitchell,1630558,2022-23,0,1610612758,SAC,24,80,9,18.0875,2.2625,4.9875,0.454,0.7875,2.4625,0.32,0.3125,0.3875,0.806,0.2,1.1125,1.3125,2.3125,0.55,0.1875,0.775,1.4,5.625,Guard,0.459585286,0.748896342,-0.634176866,-1.058781271,0.038686476,-0.330041534,-0.599840319,-0.345080567,-0.137076643,-0.117364422,0.473510509,-2.710164638,,,,,,,,
Davion Mitchell,1630558,2023-24,0,1610612758,SAC,25,72,4,15.29166667,2.027777778,4.486111111,0.452,0.791666667,2.194444444,0.361,0.416666667,0.583333333,0.714,0.263888889,1.055555556,1.319444444,1.861111111,0.236111111,0.041666667,0.597222222,1.180555556,5.263888889,Guard,0.459526217,0.748056463,-0.688638394,-1.055919221,-0.198329947,-1.136808285,-0.955760855,-0.340481679,-0.14921186,-0.298764854,0.687549415,-4.13636568,,,,,,,,
Davion Mitchell,1630558,2024-25,0,0,TOT,26,74,37,27.39189189,3.013513514,6.432432432,0.468,1.135135135,2.851351351,0.398,0.783783784,1.135135135,0.69,0.472972973,1.783783784,2.256756757,4.905405405,0.972972973,0.216216216,1.72972973,2.5,7.945945946,Guard,0.460355574,0.747156189,-0.284139831,-0.669619731,1.400175825,0.757096441,-0.529755581,0.038615805,0.021174271,-0.493209817,-0.675954343,-0.435616962,,,,,,,,
Day'Ron Sharpe,1630549,2021-22,0,1610612751,BKN,20,32,8,12.21875,2.6875,4.65625,0.577,0.0625,0.21875,0.286,0.75,1.28125,0.585,2.53125,2.46875,5,0.53125,0.3125,0.46875,0.9375,1.875,6.1875,Center,0.465075344,0.744369934,-0.549342563,0.46096764,-0.896616794,-0.940471244,0.086577859,-1.145286996,0.990820926,-1.094996426,0.277865572,-2.810482026,,,,,,,,
Day'Ron Sharpe,1630549,2022-23,0,1610612751,BKN,21,48,3,11.52083333,1.9375,3.5625,0.544,0.125,0.229166667,0.545,0.729166667,1.145833333,0.636,2.0625,2.104166667,4.166666667,0.770833333,0.3125,0.666666667,0.875,1.854166667,4.729166667,Center,0.462758095,0.745934458,-0.769283349,0.117521558,-0.770815769,-0.940471244,0.569612874,-1.076303683,0.514756835,-0.757084327,0.353113624,-2.75895348,,,,,,,,
Day'Ron Sharpe,1630549,2023-24,0,1610612751,BKN,22,61,1,15.09836066,2.754098361,4.819672131,0.571,0.06557377,0.245901639,0.267,1.229508197,2.016393443,0.61,2.639344262,3.737704918,6.37704918,1.393442623,0.393442623,0.721311475,1.147540984,2.147540984,6.803278689,Center,0.464973959,0.743086686,-0.456472952,1.028498214,-0.443894504,-0.732430057,0.702978881,-1.141894374,0.969992169,-1.372157524,0.02498277,-1.420397377,,,,,,,,
Day'Ron Sharpe,1630549,2024-25,0,1610612751,BKN,23,50,2,18.14,3.3,6.34,0.521,0.22,0.9,0.244,1.12,1.48,0.757,2.98,3.62,6.6,1.82,0.82,0.84,1.26,2.26,7.94,Center,0.463508794,0.748699484,-0.285036578,1.120384116,-0.219916674,0.363920662,0.992649854,-0.971449047,0.668983298,-0.159882631,-0.110414382,1.399238618,,,,,,,,
De'Aaron Fox,1628368,2020-21,0,1610612758,SAC,23,58,58,35.10344828,9.120689655,19.13793103,0.477,1.775862069,5.517241379,0.322,5.172413793,7.189655172,0.719,0.568965517,2.931034483,3.5,7.189655172,1.5,0.465517241,3,2.931034483,25.18965517,Guard,0.462616547,0.744750976,2.316496712,-0.157235307,2.599595488,2.111677304,0.078687994,0.745807269,0.485676783,-1.012697468,-2.205320175,4.962688601,,,,,,,,
De'Aaron Fox,1628368,2021-22,0,1610612758,SAC,24,59,59,35.30508475,8.745762712,18.50847458,0.473,1.254237288,4.220338983,0.297,4.423728814,5.898305085,0.75,0.423728814,3.491525424,3.915254237,5.593220339,1.152542373,0.423728814,2.847457627,2.915254237,23.16949153,Guard,0.461915436,0.748616943,2.011822624,0.013905621,1.761335436,1.218631164,-0.023300756,0.170072782,0.341637872,-0.177710258,-2.02166391,3.294730575,,,,,,,,
De'Aaron Fox,1628368,2022-23,0,1610612758,SAC,25,73,73,33.35616438,9.342465753,18.23287671,0.512,1.630136986,5.02739726,0.324,4.698630137,6.02739726,0.78,0.547945205,3.643835616,4.191780822,6.123287671,1.136986301,0.315068493,2.479452055,2.356164384,25.01369863,Guard,0.467903849,0.751847513,2.289959556,0.127871988,2.039664535,1.178648475,-0.288496915,0.584965685,1.57191935,0.520041518,-1.578596666,6.445977527,,,,,,,,
De'Aaron Fox,1628368,2023-24,0,1610612758,SAC,26,74,74,35.93243243,9.72972973,20.93243243,0.465,2.891891892,7.837837838,0.369,4.216216216,5.716216216,0.738,0.905405405,3.689189189,4.594594595,5.648648649,2.027027027,0.418918919,2.621621622,2.608108108,26.56756757,Guard,0.460752878,0.74738128,2.524308691,0.293885762,1.790439873,3.466258168,-0.035039776,1.977606219,0.102797748,-0.444593654,-1.749764395,7.925898636,,,,,,,,
De'Aaron Fox,1628368,2024-25,0,0,TOT,27,62,62,36.14516129,8.693548387,18.75806452,0.463,1.903225806,6.14516129,0.31,4.241935484,5.129032258,0.827,0.870967742,3.935483871,4.806451613,6.322580645,1.467741935,0.403225806,2.806451613,2.64516129,23.53225806,Guard,0.460359212,0.755761482,2.066533817,0.381199517,2.144309796,2.028766646,-0.073340356,0.886382829,0.021921699,1.36539641,-1.972293946,6.848876412,,,,,,,,
De'Andre Hunter,1629631,2020-21,0,1610612737,ATL,23,23,19,29.47826087,5.217391304,10.7826087,0.484,1.347826087,4.130434783,0.326,3.173913043,3.695652174,0.859,0.739130435,4.043478261,4.782608696,1.913043478,0.826086957,0.52173913,1.260869565,2.565217391,14.95652174,Guard-Forward,0.462213053,0.756062233,0.773170946,0.37137301,-0.171061168,0.379565544,0.215903022,0.273369828,0.402781489,1.430353736,-0.111461311,3.563995095,,,,,,,,
De'Andre Hunter,1629631,2021-22,0,1610612737,ATL,24,53,52,29.75471698,4.79245283,10.8490566,0.442,1.396226415,3.679245283,0.379,2.396226415,3.132075472,0.765,0.490566038,2.830188679,3.320754717,1.283018868,0.679245283,0.396226415,1.301886792,2.924528302,13.37735849,Guard-Forward,0.458115475,0.749429169,0.53500701,-0.231108615,-0.501876089,0.002148616,-0.090423055,0.326790868,-0.439039958,-0.002282279,-0.160844774,-0.561628278,,,,,,,,
De'Andre Hunter,1629631,2022-23,0,1610612737,ATL,25,67,67,31.73134328,5.656716418,12.26865672,0.461,1.492537313,4.268656716,0.35,2.552238806,3.089552239,0.826,0.686567164,3.552238806,4.23880597,1.402985075,0.52238806,0.253731343,1.223880597,2.970149254,15.35820896,Guard-Forward,0.459988009,0.752966599,0.833752022,0.147252711,-0.438883929,-0.40101058,-0.438196238,0.433092385,-0.054339599,0.761746207,-0.066927746,0.776485233,,,,,,,,
De'Andre Hunter,1629631,2023-24,0,1610612737,ATL,26,57,37,29.49122807,5.333333333,11.63157895,0.459,2.052631579,5.333333333,0.385,2.912280702,3.438596491,0.847,0.543859649,3.350877193,3.894736842,1.526315789,0.701754386,0.280701754,1.456140351,2.561403509,15.63157895,Guard-Forward,0.459773842,0.754794911,0.874980738,0.005449679,-0.374125124,0.060002195,-0.372372308,1.051286912,-0.098338987,1.156632425,-0.346561254,1.956954276,,,,,,,,
De'Andre Hunter,1629631,2024-25,0,0,TOT,27,64,9,27.1875,5.59375,11.90625,0.47,2.453125,6.0625,0.405,3.359375,3.96875,0.846,0.6875,3.34375,4.03125,1.4375,0.78125,0.203125,1.28125,2.421875,17,Guard-Forward,0.460942286,0.755627135,1.081361264,0.06171157,-0.420760744,0.264324236,-0.561705976,1.493324719,0.14171044,1.336379602,-0.13599872,3.260346391,,,,,,,,
De'Anthony Melton,1629001,2020-21,0,1610612763,MEM,23,52,1,20.09615385,3.307692308,7.557692308,0.438,1.673076923,4.057692308,0.412,0.788461538,0.980769231,0.804,0.576923077,2.519230769,3.096153846,2.538461538,1.153846154,0.596153846,1.269230769,1.634615385,9.076923077,Guard,0.458327558,0.749522388,-0.113569775,-0.323674562,0.157334934,1.221982181,0.397519426,0.632359911,-0.395468907,0.017851532,-0.12152794,1.472806801,,,,,,,,
De'Anthony Melton,1629001,2021-22,0,1610612763,MEM,24,73,15,22.69863014,3.849315068,9.520547945,0.404,1.904109589,5.095890411,0.374,1.232876712,1.643835616,0.75,0.876712329,3.616438356,4.493150685,2.657534247,1.424657534,0.534246575,1.534246575,1.753424658,10.83561644,Guard,0.455007645,0.748503005,0.151670271,0.252077146,0.219857934,1.918029811,0.246428666,0.88735829,-1.077523968,-0.202318965,-0.440598714,1.95498047,,,,,,,,
De'Anthony Melton,1629001,2022-23,0,1610612755,PHI,25,77,58,27.92207792,3.597402597,8.454545455,0.425,2.038961039,5.233766234,0.39,0.896103896,1.12987013,0.793,0.896103896,3.155844156,4.051948052,2.558441558,1.636363636,0.532467532,1.324675325,2.480519481,10.12987013,Guard,0.457146049,0.749438173,0.045232055,0.070241968,0.167826093,2.462163261,0.242086738,1.036198286,-0.638202251,-0.000337602,-0.188281458,3.196927089,,,,,,,,
De'Anthony Melton,1629001,2023-24,0,1610612755,PHI,26,38,33,26.92105263,3.657894737,9.473684211,0.386,2.026315789,5.631578947,0.36,1.736842105,2.078947368,0.835,0.736842105,2.973684211,3.710526316,3,1.578947368,0.421052632,1.026315789,2.210526316,11.07894737,Guard,0.453471788,0.75190864,0.1883686,-0.070469981,0.39968072,2.314590226,-0.029832241,1.022241306,-1.393056012,0.533243944,0.170934128,3.135700691,,,,,,,,
Adam Flagler,,2023-24,,,,24,2,0,7,0.5,3.5,0.143,0.5,,,0,0,,0,0,0,2,0,0,0,0,1.5,Guard,0.449148649,,-1.256295089,-1.59970885,-0.125401817,-1.74366823,-1.057452438,-0.662403806,-2.281217411,,1.406586365,-7.319561276,524,OKC,3,0.167,0,0.5,0,0.214
DeAndre Jordan,201599,2020-21,0,1610612751,BKN,32,57,43,21.85964912,3.333333333,4.368421053,0.763,0,0.01754386,0,0.807017544,1.614035088,0.5,2.052631579,5.438596491,7.49122807,1.631578947,0.298245614,1.140350877,1.49122807,2.035087719,7.473684211,Center,0.47255185,0.74068433,-0.355364712,1.487690662,-0.318853278,-0.977108299,1.725685593,-1.214270308,2.526821712,-1.891028286,-0.388805774,0.594767309,,,,,,,,
DeAndre Jordan,201599,2021-22,0,0,TOT,33,48,20,12.95833333,1.916666667,2.979166667,0.643,0,0,0,0.458333333,0.833333333,0.55,1.729166667,3.770833333,5.5,0.4375,0.25,0.729166667,0.770833333,1.479166667,4.291666667,Center,0.465161944,0.745200448,-0.835265584,0.667035289,-0.945843282,-1.101110641,0.722150247,-1.214270308,1.008612403,-0.915618682,0.478527046,-2.135783513,,,,,,,,
DeAndre Jordan,201599,2022-23,0,1610612743,DEN,34,39,8,15.02564103,2.256410256,2.948717949,0.765,0.025641026,0.025641026,1,0.564102564,1.230769231,0.458,1.333333333,3.846153846,5.179487179,0.871794872,0.307692308,0.58974359,1.230769231,1.820512821,5.102564103,Center,0.468603741,0.74147592,-0.71296884,0.534940642,-0.717802628,-0.95282812,0.381874568,-1.185969462,1.715707879,-1.720057399,-0.075221446,-2.732324805,,,,,,,,
DeAndre Jordan,201599,2023-24,0,1610612743,DEN,35,36,2,11,1.611111111,2.583333333,0.624,0,0,0,0.722222222,1.472222222,0.491,1.5,2.861111111,4.361111111,0.722222222,0.166666667,0.444444444,0.638888889,1.555555556,3.944444444,Center,0.463997256,0.741090027,-0.887632438,0.197658977,-0.796340615,-1.315296503,0.027257768,-1.214270308,0.76933467,-1.803404161,0.637384046,-4.385308564,,,,,,,,
DeAndre Jordan,201599,2024-25,0,1610612743,DEN,36,56,5,12.33928571,1.625,2.5,0.65,0,0,0,0.482142857,1.142857143,0.422,1.5,3.571428571,5.071428571,0.946428571,0.285714286,0.482142857,0.714285714,1.321428571,3.732142857,Center,0.464501319,0.741158732,-0.919651029,0.490405875,-0.678613776,-1.009316699,0.119264438,-1.214270308,0.872891176,-1.788564939,0.546608618,-3.581246645,,,,,,,,
DeAndre' Bembry,1627761,2020-21,0,1610612761,TOR,26,51,12,19.05882353,2.294117647,4.470588235,0.513,0.274509804,1.039215686,0.264,0.882352941,1.294117647,0.682,0.647058824,2.215686275,2.862745098,2.098039216,1.039215686,0.352941176,1.392156863,1.705882353,5.745098039,Guard-Forward,0.462137696,0.746777202,-0.616064095,-0.419870546,-0.073923137,0.927355473,-0.196064922,-0.911284778,0.387299859,-0.575064853,-0.269527127,-1.747144126,,,,,,,,
DeAndre' Bembry,1627761,2021-22,0,1610612751,BKN,27,48,20,19.77083333,2.520833333,4.4375,0.568,0.3125,0.75,0.417,0.4375,0.729166667,0.6,0.791666667,2.375,3.166666667,1.25,0.979166667,0.520833333,0.625,2.166666667,5.791666667,Guard-Forward,0.464458506,0.746319956,-0.609040776,-0.29461374,-0.51921372,0.773015661,0.213692335,-0.869353744,0.864095473,-0.673822766,0.654105836,-0.46113544,,,,,,,,
DeMar DeRozan,201942,2020-21,0,1610612759,SAS,31,61,61,33.70491803,7.459016393,15.08196721,0.495,0.31147541,1.213114754,0.257,6.344262295,7.213114754,0.88,0.655737705,3.590163934,4.245901639,6.918032787,0.918032787,0.245901639,1.950819672,2.098360656,21.57377049,Guard-Forward,0.464468589,0.765038411,1.7711615,0.150177087,2.456971317,0.615887507,-0.457305398,-0.870484618,0.866167076,3.369065393,-0.942139745,6.959500118,,,,,,,,
DeMar DeRozan,201942,2021-22,0,1610612741,CHI,32,76,76,36.09210526,10.18421053,20.19736842,0.504,0.657894737,1.868421053,0.352,6.842105263,7.802631579,0.877,0.736842105,4.421052632,5.157894737,4.921052632,0.894736842,0.315789474,2.381578947,2.342105263,27.86842105,Guard-Forward,0.467280271,0.765805918,2.720498911,0.526041634,1.408391911,0.556011562,-0.28673729,-0.488130174,1.443809225,3.534834572,-1.460760493,7.953959858,,,,,,,,
DeMar DeRozan,201942,2022-23,0,1610612741,CHI,33,74,74,36.24324324,8.878378378,17.60810811,0.504,0.621621622,1.918918919,0.324,6.162162162,7.067567568,0.872,0.459459459,4.175675676,4.635135135,5.094594595,1.121621622,0.486486486,2.067567568,2.513513514,24.54054054,Guard-Forward,0.466471849,0.763754444,2.21859949,0.31059395,1.499515765,1.139157711,0.12986549,-0.528166008,1.277724132,3.091748964,-1.082700575,8.05633892,,,,,,,,
DeMar DeRozan,201942,2023-24,0,1610612741,CHI,34,79,79,37.83544304,8.227848101,17.15189873,0.48,0.949367089,2.848101266,0.333,6.607594937,7.746835443,0.853,0.544303797,3.759493671,4.303797468,5.329113924,1.139240506,0.569620253,1.708860759,2.037974684,24.01265823,Guard-Forward,0.462811932,0.76247884,2.138986107,0.174038002,1.622657769,1.184442301,0.332761593,-0.166422519,0.525817339,2.816238631,-0.650828752,7.977690473,,,,,,,,
DeMar DeRozan,201942,2024-25,0,1610612758,SAC,35,77,77,35.94805195,8.103896104,16.98701299,0.477,1.090909091,3.324675325,0.328,4.909090909,5.727272727,0.857,0.649350649,3.220779221,3.87012987,4.441558442,0.805194805,0.415584416,1.363636364,1.948051948,22.20779221,Guard-Forward,0.462352094,0.759609435,1.866782461,-0.004691723,1.156617885,0.3258679,-0.043177958,-0.01019794,0.431346483,2.196493037,-0.235189335,5.683850811,,,,,,,,
DeMarcus Cousins,202326,2020-21,0,0,TOT,30,41,11,17.3902439,3.170731707,7.43902439,0.426,1.146341463,3.292682927,0.348,1.43902439,1.975609756,0.728,1.292682927,5.12195122,6.414634146,1.853658537,0.829268293,0.585365854,1.56097561,2.609756098,8.926829268,Center,0.457519136,0.747676334,-0.136206404,1.043988305,-0.202243164,0.38774231,0.371190275,0.050984599,-0.561554064,-0.38086682,-0.47277964,0.100255398,,,,,,,,
DeMarcus Cousins,202326,2021-22,0,0,TOT,31,48,7,14.9375,3.104166667,6.75,0.46,0.770833333,2.541666667,0.303,1.979166667,2.604166667,0.76,1.541666667,4.083333333,5.625,1.479166667,0.729166667,0.4375,1.770833333,2.895833333,8.958333333,Center,0.459872461,0.749025383,-0.13145507,0.718552201,-0.398882305,0.130458072,0.010309172,-0.363476118,-0.078078356,-0.089493565,-0.7254418,-0.927507768,,,,,,,,
Dean Wade,1629731,2020-21,0,1610612739,CLE,24,63,19,19.23809524,2.126984127,4.936507937,0.431,1.238095238,3.380952381,0.366,0.476190476,0.619047619,0.769,0.603174603,2.80952381,3.412698413,1.174603175,0.555555556,0.333333333,0.476190476,1.238095238,5.968253968,Forward-Center,0.458506015,0.74870506,-0.582408491,-0.193215373,-0.558803276,-0.315762475,-0.243919783,0.152256269,-0.358805919,-0.158678429,0.833267867,-1.42606961,,,,,,,,
Dean Wade,1629731,2021-22,0,1610612739,CLE,25,51,28,19.21568627,1.941176471,4.254901961,0.456,1,2.784313725,0.359,0.392156863,0.588235294,0.667,0.607843137,2.333333333,2.941176471,1.019607843,0.568627451,0.137254902,0.31372549,1.725490196,5.274509804,Forward-Center,0.459706158,0.747506652,-0.687036584,-0.387546209,-0.640188618,-0.282164694,-0.722468403,-0.110537304,-0.11224411,-0.417515417,1.028870649,-2.330830691,,,,,,,,
Dean Wade,1629731,2022-23,0,1610612739,CLE,26,44,13,20.27272727,1.659090909,4.022727273,0.412,1.022727273,2.886363636,0.354,0.340909091,0.522727273,0.652,0.454545455,2.954545455,3.409090909,0.840909091,0.636363636,0.477272727,0.386363636,2.022727273,4.681818182,Forward-Center,0.458012879,0.747455841,-0.776424283,-0.194702152,-0.734020213,-0.108067095,0.107378409,-0.085452462,-0.460117585,-0.428489644,0.941416584,-1.738478442,,,,,,,,
Dean Wade,1629731,2023-24,0,1610612739,CLE,27,54,32,20.51851852,1.777777778,4.296296296,0.414,1.462962963,3.740740741,0.391,0.37037037,0.481481481,0.769,0.685185185,3.351851852,4.037037037,0.796296296,0.740740741,0.462962963,0.37037037,1.722222222,5.388888889,Forward-Center,0.457974574,0.748649754,-0.669786327,0.064096612,-0.757445612,0.160206109,0.072454028,0.400450199,-0.467987175,-0.170623506,0.960671978,-0.407963695,,,,,,,,
Dean Wade,1629731,2024-25,0,1610612739,CLE,28,59,30,21.23728814,1.898305085,4.593220339,0.413,1.355932203,3.762711864,0.36,0.271186441,0.508474576,0.533,0.86440678,3.355932203,4.220338983,1.288135593,0.711864407,0.338983051,0.372881356,1.711864407,5.423728814,Forward-Center,0.457805822,0.746284791,-0.66453189,0.139641814,-0.499189386,0.085987278,-0.230131093,0.282316816,-0.502656229,-0.681417884,0.957648829,-1.112331744,,,,,,,,
Deandre Ayton,1629028,2020-21,0,1610612756,PHX,22,69,69,30.65217391,6.231884058,9.956521739,0.626,0.057971014,0.289855072,0.2,1.927536232,2.507246377,0.769,3.304347826,7.231884058,10.53623188,1.434782609,0.594202899,1.173913043,1.492753623,2.84057971,14.44927536,Center,0.474907418,0.74943488,0.696669802,2.742644214,-0.422187599,-0.216429901,1.807597347,-1.150285787,3.010758145,-0.001048759,-0.390642493,6.07707497,,,,,,,,
Deandre Ayton,1629028,2021-22,0,1610612756,PHX,23,58,58,29.53448276,7.620689655,12.01724138,0.634,0.120689655,0.327586207,0.368,1.827586207,2.448275862,0.746,2.568965517,7.655172414,10.22413793,1.448275862,0.689655172,0.689655172,1.568965517,2.448275862,17.18965517,Center,0.478545227,0.748339246,1.109964401,2.614019281,-0.415102527,0.028904428,0.625718572,-1.081061153,3.758123022,-0.237688232,-0.482399239,5.920478554,,,,,,,,
Deandre Ayton,1629028,2022-23,0,1610612756,PHX,24,67,67,30.37313433,7.791044776,13.23880597,0.589,0.104477612,0.358208955,0.292,2.268656716,2.985074627,0.76,2.567164179,7.388059701,9.955223881,1.71641791,0.552238806,0.791044776,1.791044776,2.835820896,17.95522388,Center,0.474961224,0.74910428,1.225424824,2.50319031,-0.27430582,-0.324287287,0.873169834,-1.09895492,3.021812342,-0.072453252,-0.749775748,5.103820282,,,,,,,,
